comparison,row_uid,recording_key,study_set,dataset_type,domain_label,pc1,pc2,pc3
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::JRClust::89,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.49450722653361,-1.467035311723591,0.36460416361590403
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::HerdingSpikes2::80,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.890094882473695,-0.7651289150337631,1.4902835923250157
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::HerdingSpikes2::135,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.241463124621574,0.09690969796998754,2.1970818479112806
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::MountainSort4::190,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.6527335891274273,-1.645516429836692,2.4064278194103
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::MountainSort4::71,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.8995165030418457,-1.9087251696857928,2.0633609492869645
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21::MountainSort4::3,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.685576317429382,-0.9845491587053926,2.5329862490176036
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11::Tridesclous::3,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7040332838961896,-1.8782186025532066,2.50834918412034
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::Tridesclous::17,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.6976752443734604,-2.1089022000571496,1.092555420264378
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::HerdingSpikes2::88,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.702108022894371,-0.49779572399750616,1.8809899679864763
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::MountainSort4::56,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1755970889984053,-2.038297857458505,0.11797464619107582
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::Tridesclous::49,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.5154860590594788,-2.006188580249544,1.2583278428414175
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::JRClust::24,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.8612942977252587,-2.164499064050752,2.2648563258585495
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::Tridesclous::45,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.276512683155426,-3.3585952338168674,1.9081545353766036
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::HerdingSpikes2::72,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.4257266469030303,-2.014650755199685,0.196139643921707
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::KiloSort::54,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.1577533532537543,-2.4019184523208024,3.501245978788677
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12::JRClust::46,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.2144086647385355,-2.36673222975811,2.472956094837118
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21::MountainSort4::35,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.6185732225409173,-1.1367314415365237,1.1339801940126741
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12::JRClust::42,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.885128219898388,-1.3454617136043285,1.6675144478292867
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::HerdingSpikes2::70,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-1.5693351818640906,0.6359833449778776,1.6977578078019842
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::MountainSort4::267,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4081567053550836,-1.6231664117216944,1.0783899831179098
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::Tridesclous::45,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.459559480821029,-1.7617882980615305,1.0285289365323724
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22::IronClust::30,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.9482195987780107,-2.179337176441027,3.3951741730844525
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_31::Tridesclous::5,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.0551311328739943,-1.7450209658536469,1.067797719006811
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::HerdingSpikes2::25,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.7360692166689033,-1.754089368140914,2.583039868894381
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::JRClust::3,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.4481315213114474,-1.67515526126989,1.4063236165958797
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_12::KiloSort2::0,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.963411661499484,-2.5001522311460516,2.278892840205087
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::HerdingSpikes2::139,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.3584425618715805,-1.3533778141252484,1.81102873367264
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::100,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.1724086512701106,-1.7889833756638103,0.6879837639154798
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::212,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-4.094975291142784,-3.0364125243131634,4.556021963469335
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::IronClust::29,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.235583681274555,-1.5542044686289402,1.8617226290699087
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::KiloSort2::72,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.8202615939502547,-2.352295315484955,2.9345635515552844
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_21::JRClust::8,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.146163134911615,-2.587544857176326,2.35169342769818
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_31::MountainSort4::3,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-1.8745999542611422,-1.7752832866871209,0.593954685514315
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::SpykingCircus::31,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.869994499375671,-2.3487876830052907,2.5788710268048494
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::KiloSort2::46,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.5879841126529763,-2.22275085085923,2.1419695450390943
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::2,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.7090553951286203,-2.2544305642273654,2.512491920396066
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12::JRClust::26,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.110682482397578,-2.6039783287722047,2.3517848260363867
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::KiloSort::174,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.63774143210785,-1.9250549603365548,1.5580905028368262
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::KiloSort2::40,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.8912538857536783,-2.0264507928515596,2.5168760740620146
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::HerdingSpikes2::154,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-1.8273213187314892,0.5322824519847921,-0.8849418617637689
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::MountainSort4::82,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4037550711799205,-1.732530383244129,1.2433497585468485
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::KiloSort::23,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.525910019138654,-2.255760091672336,0.5641591730416594
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::Tridesclous::61,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.7924158336668077,-1.8375850654893293,0.5388493844469837
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::168,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.9772460787495447,-3.022026839335376,3.006920918068347
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::MountainSort4::34,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.1290251262970274,-1.8058000044538711,3.487492443131408
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_21::KiloSort::17,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.4517312340722035,-2.698186273948713,2.295365814078857
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::KiloSort::200,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.703041895744463,-1.572518418504474,-0.28073918279647425
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::MountainSort4::117,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.2927583464701935,-1.855183291812672,0.8549189851673532
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_11::KiloSort::16,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.218634935526959,-2.9219799434231737,1.618065929289209
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::HerdingSpikes2::60,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.3197731344559136,-0.9725223258376049,1.9667009816917054
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::110,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.76148031880928,-2.8275005407736447,2.7349090146751514
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::HerdingSpikes2::24,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.6033002159269985,-2.33937270364699,3.0879080549297155
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::MountainSort4::160,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.421602740179863,-1.8794707343276142,0.806146361799525
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::HerdingSpikes2::38,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.7656916578151733,-1.5574710420859963,2.434654339373866
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::JRClust::65,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4638824751123685,-1.8857760075302639,1.619062661070355
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::KiloSort2::41,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.554601053480956,-2.4275165384370654,1.2162263269289568
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21::HerdingSpikes2::42,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-1.9371219801845132,0.4837311701052773,2.1536064948829585
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::MountainSort4::96,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.823776520790695,-1.817443127702561,1.6025984452623137
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::Tridesclous::57,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.5132633299811022,-1.8935471632024146,0.3772394890429857
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::SpykingCircus::29,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.6713282497753137,-2.8566795137979413,3.5211171248939874
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::HerdingSpikes2::27,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.9625453264982387,-2.4973627540153305,2.511300566423659
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31::JRClust::31,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.5196866223685404,-1.5090223438795638,0.31991776202418354
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::IronClust::31,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.19477180294516,-2.809183106182928,1.382973810759773
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::MountainSort4::123,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.572896136610269,-2.0161995434505178,1.275205267839498
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_11::Tridesclous::8,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.90157916192255,-2.499081962978516,1.5167354078510231
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_11::HerdingSpikes2::8,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-3.497959562399743,-2.5494282996095987,2.2286567391580956
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21::JRClust::61,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.6109074900469023,-1.031889116394312,1.186438294727483
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_12::HerdingSpikes2::0,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.62388239124518,-1.9330184053542572,0.5749263619638446
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_21::MountainSort4::151,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.1324725816545236,-1.4646134012835308,0.3187955891007293
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32::SpykingCircus::32,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.596142829783512,-2.2116756589622857,2.4809468797719965
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12::JRClust::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.5733713329537773,-2.2833043262826394,3.5336001939391073
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::MountainSort4::36,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.3595660632574713,-1.179636293288187,0.6507352604578417
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::MountainSort4::95,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.5719628193636064,-1.151108890641712,-0.49744982454449865
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_22::IronClust::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-4.1199296100192155,-2.41243420829431,6.364513219215833
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::JRClust::42,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.5499408729894837,-1.7942122311249107,1.0251668284132855
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::JRClust::15,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.5969705052057264,-1.797840770855045,2.18942669065518
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::HerdingSpikes2::34,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.956615239548224,-1.9770654876832259,0.8117515142722932
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::51,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.972384322522406,-3.1942039621794653,2.7951388001933344
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22::KiloSort::19,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.5491785908929314,-2.4194991263374988,2.356628506337637
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_11::IronClust::8,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.8494572646887484,-2.3132588545410617,2.452256721283993
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_11::MountainSort4::62,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7052229193730204,-2.1041011692488434,2.0811548711139807
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::SpykingCircus::21,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.2739437763536308,-1.096166192456662,0.43973741432997926
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::HerdingSpikes2::34,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.253590172778228,-2.840166816619149,1.1604373495209135
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11::IronClust::10,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.8728828388443244,-1.702732903055755,3.2376940068887583
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_1200s_11::KiloSort::3,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.6799258627168525,-2.0689450575480555,2.108826858581808
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::Tridesclous::25,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.51351461643827,-1.7847145076905504,4.186187339469258
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::MountainSort4::176,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-4.0476836500337745,-2.963845325071464,2.5339798626436725
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::KiloSort::152,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.360640835898322,-1.967127605279229,1.1002920478965779
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31::IronClust::17,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.639231702406924,-2.1289345801607458,2.0879246687475326
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::80,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.9709139210953865,-1.8340057745629395,2.1284222147181535
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::MountainSort4::43,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.5980088176977008,0.0607122316228321,2.0266337048619305
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_1200s_21::MountainSort4::20,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.552492653132236,-1.916370837595975,1.5081589513596396
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::MountainSort4::99,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-4.098715093949234,-2.5524726070189807,2.8183945295380357
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::92,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-1.9615675496984573,-0.6827553988902777,-0.4061847452855161
